RecordID,Date,Time,Address,Longitude,Latitude,Group
13636,2016-06-30,03:00:00,4544 Pennyroyal Rd Carlisle OH 45005,-84.280744,39.582388,Dayton
13637,2016-07-15,23:55:00,576 BEACHLER RD CARLISLE OH 45005,-84.326224,39.5776309,Dayton
13638,2016-08-22,00:30:00,221 JANET AVE APT 1 CARLISLE OH 45005,-84.3030689,39.589244,Dayton
13639,2016-09-14,15:15:00,834 2ND ST E Carlisle OH 45005,-84.2871,39.563753,Dayton
13640,2016-11-30,23:20:00,7364 BROOKSONE DR Carlisle OH 45005,-84.360364,39.559343,Dayton
13641,2016-01-02,23:35:00,6742 MAPLE ROAD FRANKLIN OH 45005,-84.3197409,39.542625,Dayton
13642,2016-02-03,22:05:00,517 Anderson St Franklin OH 45005,-84.3031639,39.5571609,Dayton
13643,2016-02-28,05:00:00,281 Jamaica Rd Franklin OH 45005,-84.324157,39.587024,Dayton
13644,2016-02-11,01:20:00,139 BOULDER DR FRANKLIN OH 45005,-84.2918617,39.5614972,Dayton
13645,2016-02-28,21:20:00,597 Forest Ave FRANKLIN OH 45005,-84.3120923,39.5646688,Dayton
13646,2016-03-14,14:07:00,2000 COMMERCE CENTER DR FRANKLIN OH 45005,-84.2685998,39.5696067,Dayton
13647,2016-03-23,16:10:00,760 Tibbals St Franklin OH 45005,-84.309842,39.55633,Dayton
13648,2016-03-30,10:40:00,9154 Mcguire Ln Franklin OH 45005,-84.264033,39.575723,Dayton
13649,2016-04-14,15:05:00,3350 Moyer Dr Franklin OH 45005,-84.287759,39.490773,Dayton
13650,2016-04-14,18:55:00,1037 Dale Ave Franklin OH 45005,-84.28399,39.565149,Dayton
13651,2016-04-22,10:55:00,434 Martha Dr Franklin OH 45005,-84.291127,39.558319,Dayton
13652,2016-05-19,06:30:00,CONOVER DR Franklin OH 45005,-84.2770932,39.557663,Dayton
13653,2016-05-25,14:15:00,7866 Franklin Trenton Rd Franklin OH 45005,-84.342666,39.557187,Dayton
13654,2016-06-29,03:50:00,3674 Village Dr Franklin OH 45005,-84.3262711,39.4971623,Dayton
13655,2016-07-19,03:15:00,665 VIRGINIA AVE FRANKLIN OH 45005,-84.289473,39.567177,Dayton
13656,2016-07-06,19:35:00,6462 Locust Ln Franklin OH 45005,-84.325926,39.506746,Dayton
13657,2016-07-16,02:15:00,153 MINNICK ST Franklin OH 45005,-84.292378,39.551768,Dayton
13658,2016-07-19,04:20:00,3695 Village Dr Franklin OH 45005,-84.3261954,39.4976288,Dayton
13659,2016-10-11,02:55:00,3238 MOYER DR Franklin OH 45005,-84.28792,39.489104,Dayton
13660,2016-07-25,11:45:00,21 Overlook Dr Franklin OH 45005,-84.285006,39.572106,Dayton
13661,2016-07-27,08:00:00,208 Lynwood Place Franklin OH 45005,-84.299205,39.561041,Dayton
13662,2016-07-28,00:55:00,172 Minnick St Franklin OH 45005,-84.291873,39.55144,Dayton
13663,2016-07-26,11:45:00,"39.555341, -84.295110 421 Mission Ln, Franklin, OH 45005 Franklin OH 45005",-84.2953668,39.5550034,Dayton
13664,2016-08-04,22:55:00,7527 SKYLARK CIRCLE FRANKLIN OH 45005,-84.337204,39.579947,Dayton
13665,2016-08-06,00:55:00,8124 WESTLAWN DR FRANKLIN OH 45005,-84.280722,39.561484,Dayton
13666,2016-08-04,18:45:00,224 Janet Ave Franklin OH 45005,-84.302531,39.589247,Dayton
13667,2016-08-22,02:30:00,450 DAVID BV FRANKLIN OH 45005,-84.295269,39.557555,Dayton
13668,2016-08-23,19:10:00,131 STADIA DR FRANKLIN OH 45005,-84.29071,39.569883,Dayton
13669,2016-09-07,03:55:00,5 Schenck STREET FRANKLIN OH 45005,-84.3006614,39.5692737,Dayton
13670,2016-09-10,00:50:00,518 MARTHA DR FRANKLIN OH 45005,-84.2912944,39.5571772,Dayton
13671,2016-09-26,21:20:00,304 Allen St Franklin OH 45005,-84.29888,39.5587329,Dayton
13672,2016-09-13,03:45:00,14 8TH ST FRANKLIN OH 45005,-84.308795,39.555539,Dayton
13673,2016-10-06,16:00:00,111 WARRNER FRANKLIN OH 45005,-84.299485,39.571176,Dayton
13674,2016-09-27,01:55:00,676 DAVID BLVD Franklin OH 45005,-84.290246,39.559382,Dayton
13675,2016-10-05,06:35:00,7025 COBBLESTONE FRANKLIN OH 45005,-84.3615988,39.5551997,Dayton
13676,2016-10-04,11:45:00,420 PARK AVENUE   APT C FRANKLIN OH 45005,-84.309932,39.5647049,Dayton
13677,2016-10-24,23:47:00,7950 FRANKLIN TRENTON RD FRANKLIN OH 45005,-84.3444355,39.5562434,Dayton
13678,2016-10-29,00:20:00,923 SOUTH RIVER ST FRANKLIN OH 45005,-84.311033,39.553993,Dayton
13679,2016-11-10,14:45:00,1275 EAST 2ND STREET FRANKLIN OH 45005,-84.2777372,39.566258,Dayton
13680,2016-12-01,18:40:00,7866 FRANKLIN TRENTON RD FRANKLIN OH 45005,-84.342666,39.557187,Dayton
13681,2016-11-15,00:40:00,8124 WESTLAWN DR FRANKLIN OH 45005,-84.280722,39.561484,Dayton
13682,2016-11-23,09:50:00,1131 S MAIN STREET FRANKLIN OH 45005,-84.313379,39.550961,Dayton
13683,2016-12-06,16:10:00,940 FRANKLIN COMMONS CIR FRANKLIN OH 45005,-84.2818612,39.5553071,Dayton
13684,2016-11-23,06:00:00,142 ARLINGTON DR FRANKLIN OH 45005,-84.293508,39.570527,Dayton
13685,2016-11-29,05:05:00,92 BOULDER DR FRANKLIN OH 45005,-84.2914979,39.560669,Dayton
13686,2016-12-08,16:05:00,7374 COUNTRY WALK DR FRANKLIN OH 45005,-84.357412,39.560476,Dayton
13687,2016-12-08,00:05:00,830 W Dubois CT FRANKLIN OH 45005,-84.32939,39.569912,Dayton
13688,2016-12-08,01:50:00,72 LONG MEADOW DR FRANKLIN OH 45005,-84.2799906,39.5409149,Dayton
13689,2016-12-08,02:15:00,500-568 EAST 2ND STREET FRANKLIN OH 45005,-84.294279,39.561837,Dayton
13690,2016-12-08,03:55:00,599 SPRING AVE Franklin OH 45005,-84.3102048,39.5675951,Dayton
13691,2016-12-20,18:25:00,3441 VILLAGE DR FRANKLIN OH 45005,-84.327226,39.4939133,Dayton
13692,2016-12-22,00:40:00,98 BOULDER DR FRANKLIN OH 45005,-84.2916642,39.560683,Dayton
13693,2016-03-11,13:30:00,3456 S Dixie Hwy Middletown OH 45005,-84.3352972,39.4950946,Dayton
13694,2016-03-28,17:55:00,6930 MT VERNON ST MIDDLETOWN OH 45005,-84.3359895,39.4887733,Dayton
13695,2016-07-13,15:15:00,3439 PENDLETON CIRCLE MIDDLETOWN OH 45005,-84.3344426,39.4963995,Dayton
13696,2016-12-01,01:45:00,1862 Brentwood St Middletown OH 45005,-84.377714,39.4956858,Dayton
14030,2016-05-16,19:15:00,2628 US STATE ROUTE 42 SOUTH Lebanon OH 45036,-84.163001,39.4738791,Dayton
14031,2016-01-29,20:55:00,300 June Marie Dr Lebanon OH 45036,-84.211349,39.455502,Dayton
14032,2016-02-24,19:50:00,899 Whispering Pine Way Lebanon OH 45036,-84.194038,39.423434,Dayton
14033,2016-03-14,15:10:00,924 N Broadway St Lebanon OH 45036,-84.203929,39.452129,Dayton
14034,2016-03-30,14:45:00,322 Summit St Lebanon OH 45036,-84.187264,39.439046,Dayton
14035,2016-05-02,15:10:00,559 W Main St Lebanon OH 45036,-84.2189451,39.4338516,Dayton
14036,2016-04-22,18:45:00,1217 Turfway Ct Lebanon OH 45036,-84.197835,39.413206,Dayton
14037,2016-06-16,13:50:00,744 COLUMBUS AVE LEBANON OH 45036,-84.1913025,39.4437475,Dayton
14038,2016-06-06,16:05:00,680 N BROADWAY ST Lebanon OH 45036,-84.20408,39.445137,Dayton
14039,2016-06-10,01:40:00,121 N Broadway St Lebanon OH 45036,-84.2086999,39.436279,Dayton
14040,2016-06-29,08:10:00,226 E Warren St Lebanon OH 45036,-84.203851,39.436543,Dayton
14041,2016-07-18,08:55:00,1327 Oakhurst Ct Lebanon OH 45036,-84.2973026,39.4575725,Dayton
14042,2016-07-30,19:30:00,1078 Hunters Run Dr Lebanon OH 45036,-84.187247,39.453255,Dayton
14043,2016-08-29,20:25:00,848 Meadow Ln Lebanon OH 45036,-84.201768,39.447857,Dayton
14044,2016-08-02,15:20:00,121 N Broadway St Lebanon OH 45036,-84.2086999,39.436279,Dayton
14045,2016-08-14,19:40:00,725 SOUTHLINE DR Lebanon OH 45036,-84.187945,39.441442,Dayton
14046,2016-08-14,22:50:00,1010 - 1098 CARSON CT LEBANON OH 45036,-84.210334,39.456207,Dayton
14047,2016-09-12,04:25:00,10 LAWNDALE LEBANON OH 45036,-84.2059079,39.450331,Dayton
14048,2016-09-04,21:10:00,1065 E Main St LEBANON OH 45036,-84.1859472,39.42784,Dayton
14049,2016-09-17,18:40:00,256 TRIPLE CROWN LEBANON OH 45036,-84.201326,39.414193,Dayton
14050,2016-09-30,01:25:00,907 CARSON DR LEBANON OH 45036,-84.213999,39.450905,Dayton
14051,2016-10-01,01:40:00,463B YALE DR LEBANON OH 45036,-84.2224248,39.4399963,Dayton
14052,2016-10-07,19:35:00,23 SOUTH CORWIN ST Lebanon OH 45036,-84.212542,39.434094,Dayton
14053,2016-10-29,19:50:00,219 W MAIN ST LEBANON OH 45036,-84.212528,39.432831,Dayton
14054,2016-10-20,22:45:00,1536 GARFIELD PARK BLVD LEBANON OH 45036,-84.2125949,39.460083,Dayton
14055,2016-11-05,19:25:00,310 N BROADWAY ST LEBANON OH 45036,-84.207418,39.437964,Dayton
14056,2016-11-12,07:05:00,490 YALE DR Lebanon OH 45036,-84.2204243,39.4408037,Dayton
14057,2016-12-03,20:15:00,623 Crestview Dr Lebanon OH 45036,-84.1903829,39.4408663,Dayton
14058,2016-11-18,06:10:00,343 COLUMBUS AVENUE LEBANON OH 45036,-84.199353,39.438485,Dayton
14059,2016-12-11,20:30:00,752 Tamarack Court  A Lebanon OH 45036,-84.1889918,39.4526037,Dayton
14060,2016-12-09,17:00:00,1145 COMANCHE PL LEBANON OH 45036,-84.2067404,39.4174085,Dayton
14061,2016-12-23,02:40:00,935 GREENGATE DRIVE LEBANON OH 45036,-84.193208,39.421613,Dayton
14112,2016-08-28,23:35:00,6153 JACKSONBURG RD MIDDLETON OH 45042,-84.502744,39.5411209,Dayton
14113,2016-12-02,21:00:00,6989 JACKSONBURG RD MIDDLETON OH 45042,-84.499609,39.5625969,Dayton
14114,2016-02-29,14:00:00,2917 Wilbraham Rd Middletown OH 45042,-84.374288,39.533833,Dayton
14115,2016-03-09,13:05:00,2202 Wilbraham Rd Middletown OH 45042,-84.387896,39.528405,Dayton
14116,2016-01-11,15:50:00,2309 BYRON ST MIDDLETOWN OH 45042,-84.358994,39.538639,Dayton
14117,2016-02-12,18:10:00,2205 Erie Ave Middletown OH 45042,-84.387651,39.5279,Dayton
14118,2016-02-03,15:45:00,2940 Terry Dr Middletown OH 45042,-84.3727742,39.5381911,Dayton
14119,2016-02-10,19:30:00,1104 Sorg Pl Middletown OH 45042,-84.373203,39.524914,Dayton
14120,2016-02-11,16:05:00,4312 Tytus Ave Middletown OH 45042,-84.3529226,39.5418722,Dayton
14121,2016-05-24,06:10:00,7137 Trenton Franklin Rd Middletown OH 45042,-84.367559,39.552801,Dayton
14122,2016-03-31,16:15:00,102 Bellemonte St Middletown OH 45042,-84.381356,39.513737,Dayton
14123,2016-04-11,19:05:00,2015 Clayton Ave Middletown OH 45042,-84.3880889,39.5209705,Dayton
14124,2016-04-13,22:40:00,10361 Preble County Line Rd Middletown OH 45042,-84.482378,39.596811,Dayton
14125,2016-04-19,16:00:00,1762 Middletown Eaton Rd Middletown OH 45042,-84.458695,39.536302,Dayton
14126,2016-04-21,15:40:00,1309 Manchester Ave Middletown OH 45042,-84.3999171,39.5167193,Dayton
14127,2016-04-26,00:55:00,607 Auburn St Middletown OH 45042,-84.385858,39.520048,Dayton
14128,2016-05-12,00:25:00,1607 Manchester Ave Middletown OH 45042,-84.3952481,39.5154637,Dayton
14129,2016-05-19,08:15:00,6741 Franklin Madison Rd Middletown OH 45042,-84.3648879,39.558273,Dayton
14130,2016-05-19,00:00:00,"1094 Park Ln, Middletown, OH 45042 39.524680,-84.366234 Middletown OH 45042",-84.3660532,39.5240971,Dayton
14131,2016-06-05,23:10:00,104 N Sutphin St Middletown OH 45042,-84.38933,39.5143359,Dayton
14132,2016-07-21,16:05:00,3500 Terry Dr Middletown OH 45042,-84.369425,39.541376,Dayton
14133,2016-06-23,18:15:00,6501 Germantown Rd Lot 229 Middletown OH 45042,-84.3834584,39.5511984,Dayton
14134,2016-08-03,17:45:00,4474 Elk Creek Rd Middletown OH 45042,-84.461501,39.504132,Dayton
14135,2016-09-03,01:45:00,8291 KEISTER ROAD Middletown OH 45042,-84.38688,39.583537,Dayton
14136,2016-08-17,01:10:00,6570 georgetown rd middletown OH 45042,-84.3797489,39.5501036,Dayton
14137,2016-09-06,16:35:00,8415 HOOVER CT Middletown OH 45042,-84.38177,39.582198,Dayton
14138,2016-09-15,02:55:00,223 Franklin St Middletown OH 45042,-84.3818046,39.5160842,Dayton
14139,2016-09-23,21:55:00,3223 RAYMOND DR MIDDLETOWN OH 45042,-84.369941,39.527962,Dayton
14140,2016-09-27,00:55:00,"6501 GERMANTOWN RD, LOT 191 MIDDLETOWN OH 45042",-84.3834584,39.5511984,Dayton
14141,2016-09-29,21:00:00,1312 COLUMBIA AVE 2D MIDDLETOWN OH 45042,-84.3987617,39.5179194,Dayton
14142,2016-10-05,16:10:00,"301344 Clark St, Middletown OH 45042",-84.3970678,39.5187958,Dayton
14143,2016-10-10,16:45:00,2804 GROVELAND ST MIDDLETOWN OH 45042,-84.3760299,39.5355329,Dayton
14144,2016-10-13,16:30:00,4104 FISHER AVE MIDDLETOWN OH 45042,-84.358031,39.529903,Dayton
14145,2016-11-02,12:05:00,FOREST HILLS DR MIDDLETOWN OH 45042,-84.3538458,39.5223753,Dayton
14146,2016-11-03,07:55:00,2900 VERITY PARKWAY APT 2 MIDDLETOWN OH 45042,-84.3753579,39.5312679,Dayton
14147,2016-11-06,01:05:00,3013 PRINCETON AVE Middletown OH 45042,-84.373788,39.528697,Dayton
14148,2016-11-11,04:40:00,1613 OBERON DR MIDDLETOWN OH 45042,-84.378479,39.530723,Dayton
14149,2016-11-11,14:10:00,675 N UNIVERSITY BLVD MIDDLETOWN OH 45042,-84.3810242,39.520852,Dayton
14150,2016-11-14,01:20:00,3477 MANCHESTER MIDDLETOWN OH 45042,-84.3674513,39.5288882,Dayton
14151,2016-12-01,01:45:00,3109 HAMPTON PL MIDDLETOWN OH 45042,-84.3720706,39.5139368,Dayton
14152,2016-12-13,19:25:00,1811 MANCHESTER MIDDLETOWN OH 45042,-84.392618,39.514891,Dayton
14154,2016-06-08,18:25:00,2123 HILL AVE LIBERTY TOWNSHIP OH 45044,-84.1489897,39.4653837,Dayton
14160,2016-03-04,17:45:00,250 Hollytree Dr Liberty Twp OH 45044,-84.412722,39.4529489,Dayton
14168,2016-05-31,19:55:00,616 LOUIS PLACE MIDDLE TOWN OH 45044,-84.415394,39.496756,Dayton
14169,2016-09-23,19:55:00,2703 LOPANE AEV MIDDLETON OH 45044,-84.38002,39.503639,Dayton
14170,2016-02-16,23:10:00,202 Vanderveer St Middletown OH 45044,-84.406077,39.5130099,Dayton
14171,2016-01-05,02:50:00,1518 Meadow Ave Middletown OH 45044,-84.400479,39.490979,Dayton
14172,2016-01-06,22:05:00,3111 Hailey Middletown OH 45044,-84.416179,39.455735,Dayton
14173,2016-01-03,02:25:00,622 Lafayette Ave Middletown OH 45044,-84.4158507,39.4941003,Dayton
14174,2016-02-08,20:10:00,3705 Greenwood Dr Middletown OH 45044,-84.364959,39.497217,Dayton
14175,2016-01-21,22:10:00,508 Orchard St Middletown OH 45044,-84.374758,39.506233,Dayton
14176,2016-01-22,16:30:00,733 Trafalgar Ct Middletown OH 45044,-84.339089,39.501898,Dayton
14177,2016-01-13,20:40:00,3920 Roosevelt Blvd Middletown OH 45044,-84.3634003,39.4997428,Dayton
14178,2016-01-28,04:55:00,1645 Jackson Ln Middletown OH 45044,-84.3687048,39.4973913,Dayton
14179,2016-01-27,00:25:00,2636 Halifax Dr Middletown OH 45044,-84.341948,39.483074,Dayton
14180,2016-01-31,19:55:00,1500 Jackson Ln Middletown OH 45044,-84.3688719,39.4990222,Dayton
14181,2016-02-09,20:10:00,2017 Fernwood St Middletown OH 45044,-84.3738518,39.4933879,Dayton
